fpType,absIndex,typeIndex,fpName,pos,neg,smarts,description
kroth,3234,1826,Un3234,FALSE,TRUE,[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2c1[!#1],
kroth,3255,1847,Un3255,TRUE,TRUE,[!#1]c1[cH][cH]c2c([!#1])[cH]c(=O)oc2[cH]1,
kroth,3265,1857,Un3265,FALSE,TRUE,[!#1]c1[cH][cH]c2c(=O)c([!#1])[cH]oc2[cH]1,
kroth,3302,1894,Un3302,FALSE,TRUE,[!#1]c1[cH][cH]c2O[CH2][CH2]Oc2[cH]1,
kroth,3303,1895,Un3303,TRUE,TRUE,[!#1]c1[cH][cH]c2O[CH2]Oc2[cH]1,
kroth,3323,1915,Un3323,TRUE,TRUE,[!#1]c1[cH][cH]o[cH]1,
kroth,3328,1920,Un3328,TRUE,TRUE,[!#1]c1[cH][nH]c2[cH][cH][cH][cH]c12,
kroth,3330,1922,Un3330,TRUE,TRUE,[!#1]c1[cH][nH]c2[cH][cH]c([!#1])[cH]c12,
kroth,3334,1926,Un3334,TRUE,TRUE,[!#1]c1[cH]c([!#1])[cH]c([!#1])[cH]1,
kroth,3338,1930,Un3338,FALSE,TRUE,[!#1]c1[cH]c([!#1])[nH]n1,
kroth,3339,1931,Un3339,TRUE,TRUE,[!#1]c1[cH]c([!#1])c([!#1])[cH]c1[!#1],
kroth,3340,1932,Un3340,TRUE,TRUE,[!#1]c1[cH]c([!#1])c([!#1])c([!#1])[cH]1,
kroth,3341,1933,Un3341,TRUE,TRUE,[!#1]c1[cH]c([!#1])c([!#1])c([!#1])c1[!#1],
kroth,3342,1934,Un3342,FALSE,TRUE,[!#1]c1[cH]c([!#1])c([!#1])c([!#1])n1,
kroth,3347,1939,Un3347,TRUE,TRUE,[!#1]c1[cH]c([!#1])c2[cH][cH][cH][cH]c2c1[!#1],
kroth,3348,1940,Un3348,FALSE,TRUE,[!#1]c1[cH]c([!#1])c2[cH][cH][cH][cH]c2n1,
kroth,3355,1947,Un3355,TRUE,TRUE,[!#1]c1[cH]c([!#1])nc([!#1])n1,
kroth,3383,1975,Un3383,FALSE,TRUE,[!#1]c1[cH]c([OH])[cH]c([OH])[cH]1,
kroth,3384,1976,Un3384,FALSE,TRUE,[!#1]c1[cH]c(=O)[nH]c([!#1])n1,
kroth,3387,1979,Un3387,FALSE,TRUE,[!#1]c1[cH]c(Br)[cH]c(Br)c1[!#1],
kroth,3393,1985,Un3393,FALSE,TRUE,[!#1]c1[cH]c(Cl)[cH][cH]c1[OH],
kroth,3397,1989,Un3397,TRUE,FALSE,[!#1]c1[cH]c(Cl)c([!#1])c(Cl)[cH]1,
kroth,3406,1998,Un3406,TRUE,TRUE,[!#1]c1[cH]c(O[CH3])[cH]c(O[CH3])[cH]1,
kroth,3407,1999,Un3407,TRUE,TRUE,[!#1]c1[cH]c(O[CH3])c(O[CH3])[cH]c1[!#1],
kroth,3408,2000,Un3408,TRUE,TRUE,[!#1]c1[cH]c(O[CH3])c(O[CH3])c(O[CH3])[cH]1,
kroth,3416,2008,Un3416,TRUE,FALSE,[!#1]c1[cH]c2[cH][cH][cH][cH]c2oc1=O,
kroth,3420,2012,Un3420,TRUE,TRUE,[!#1]c1[cH]c2O[CH2]Oc2[cH]c1[!#1],
kroth,3421,2013,Un3421,TRUE,TRUE,[!#1]c1[cH]n([!#1])c2[cH][cH][cH][cH]c12,
kroth,3432,2024,Un3432,FALSE,TRUE,[!#1]c1[cH]nc([!#1])c([!#1])[cH]1,
kroth,3442,2034,Un3442,TRUE,TRUE,[!#1]c1[cH]sc([!#1])n1,
kroth,3445,2037,Un3445,TRUE,TRUE,[!#1]c1[nH]c([!#1])c([!#1])c1[!#1],
kroth,3446,2038,Un3446,TRUE,TRUE,[!#1]c1[nH]c2[cH][cH][cH][cH]c2c1[!#1],
kroth,3447,2039,Un3447,TRUE,TRUE,[!#1]c1[nH]c2[cH][cH]c([!#1])[cH]c2c1[!#1],
kroth,3462,2054,Un3462,TRUE,TRUE,[!#1]C1=C([!#1])C(=O)[CH2]C([!#1])([CH3])[CH2]1,
kroth,3474,2066,Un3474,TRUE,TRUE,[!#1]c1c([!#1])c([!#1])c([!#1])c([!#1])c1[!#1],
kroth,3477,2069,Un3477,TRUE,TRUE,[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2oc1=O,
kroth,3479,2071,Un3479,TRUE,TRUE,[!#1]c1c([!#1])c2[cH]c([!#1])[cH][cH]c2n1[!#1],
kroth,3495,2087,Un3495,TRUE,TRUE,[!#1]c1c([CH3])[nH]c2[cH][cH][cH][cH]c12,
kroth,3503,2095,Un3503,FALSE,TRUE,[!#1]c1c([OH])[cH]c([OH])[cH]c1[OH],
kroth,3539,2131,Un3539,TRUE,FALSE,[!#1]c1n[cH][cH]s1,
kroth,3540,2132,Un3540,TRUE,TRUE,[!#1]c1n[cH][nH]c1[!#1],
kroth,3543,2135,Un3543,TRUE,TRUE,[!#1]c1n[cH]n([!#1])c1[!#1],
kroth,3545,2137,Un3545,TRUE,TRUE,[!#1]c1n[cH]nc([!#1])c1[!#1],
kroth,3547,2139,Un3547,TRUE,TRUE,[!#1]c1n[cH]nc2n[cH][nH]c12,
kroth,3550,2142,Un3550,FALSE,TRUE,[!#1]c1n[nH]c([!#1])c1[!#1],
kroth,3551,2143,Un3551,FALSE,TRUE,[!#1]c1n[nH]c([!#1])n1,
kroth,3553,2145,Un3553,FALSE,TRUE,[!#1]c1n[nH]c(=O)[nH]c1=O,
kroth,3557,2149,Un3557,TRUE,TRUE,[!#1]c1nc([!#1])c([!#1])[nH]1,
kroth,3558,2150,Un3558,TRUE,TRUE,[!#1]c1nc([!#1])c([!#1])c([!#1])n1,
kroth,3559,2151,Un3559,TRUE,TRUE,[!#1]c1nc([!#1])c([!#1])s1,
kroth,3563,2155,Un3563,TRUE,FALSE,[!#1]c1nc([!#1])nc([!#1])n1,
kroth,3566,2158,Un3566,TRUE,FALSE,[!#1]c1nc([!#1])nc(Cl)n1,
kroth,3592,2184,Un3592,TRUE,TRUE,[!#1]c1nc2[cH][cH][cH][cH]c2[nH]1,
kroth,3595,2187,Un3595,TRUE,TRUE,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)[nH]1,
kroth,3604,2196,Un3604,TRUE,TRUE,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2[nH]1,
kroth,3606,2198,Un3606,FALSE,TRUE,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2s1,
kroth,3620,2212,Un3620,TRUE,TRUE,[!#1]c1nn([!#1])c([!#1])c1[!#1],
kroth,3629,2221,Un3629,TRUE,FALSE,[!#1]c1nnc([!#1])s1,
kroth,3650,2242,Un3650,FALSE,TRUE,[!#1]c1sc([!#1])c([!#1])c1[!#1],
kroth,3668,2260,Un3668,TRUE,FALSE,[!#1]F,
kroth,3670,2262,Un3670,TRUE,TRUE,[!#1]N([!#1])[!#1],
kroth,3672,2264,Un3672,TRUE,TRUE,[!#1]N([!#1])[CH3],
kroth,3673,2265,Un3673,TRUE,TRUE,[!#1]N([!#1])C(=O)[!#1],
kroth,3696,2288,Un3696,TRUE,TRUE,[!#1]N([CH2][CH3])[CH2][CH3],
kroth,3697,2289,Un3697,FALSE,TRUE,[!#1]N([CH2][CH3])C(=O)[!#1],
kroth,3714,2306,Un3714,TRUE,TRUE,[!#1]N([CH3])[CH3],
kroth,3716,2308,Un3716,TRUE,TRUE,[!#1]N([CH3])C(=O)[!#1],
kroth,3722,2314,Un3722,FALSE,TRUE,[!#1]N([CH3])S(=O)(=O)[!#1],
kroth,3787,2379,Un3787,FALSE,TRUE,[!#1]N=N[!#1],
kroth,3799,2391,Un3799,TRUE,TRUE,[!#1]n1[cH][cH]c(=O)[nH]c1=O,
kroth,3801,2393,Un3801,TRUE,FALSE,[!#1]n1[cH][cH]n[cH]1,
kroth,3806,2398,Un3806,TRUE,FALSE,[!#1]n1[cH]n[cH]n1,
kroth,3818,2410,Un3818,TRUE,TRUE,[!#1]N1[CH2][CH2][CH2][CH]1C(=O)[OH],
kroth,3821,2413,Un3821,TRUE,TRUE,[!#1]N1[CH2][CH2][CH2][CH2][CH2]1,
kroth,3822,2414,Un3822,TRUE,TRUE,[!#1]N1[CH2][CH2][CH2][CH2]1,
kroth,3827,2419,Un3827,TRUE,FALSE,[!#1]N1[CH2][CH2][NH][CH2][CH2]1,
kroth,3836,2428,Un3836,TRUE,TRUE,[!#1]N1[CH2][CH2]N([!#1])[CH2][CH2]1,
kroth,3852,2444,Un3852,TRUE,TRUE,[!#1]N1[CH2][CH2]N([CH3])[CH2][CH2]1,
kroth,3856,2448,Un3856,TRUE,TRUE,[!#1]N1[CH2][CH2]O[CH2][CH2]1,
kroth,3894,2486,Un3894,TRUE,TRUE,[!#1]N1C(=O)c2[cH][cH][cH][cH]c2C1=O,
kroth,3955,2547,Un3955,TRUE,TRUE,[!#1]O[!#1],
kroth,3956,2548,Un3956,TRUE,TRUE,[!#1]O[CH]([!#1])[!#1],
kroth,3958,2550,Un3958,TRUE,TRUE,[!#1]O[CH]([CH3])[CH3],
kroth,3965,2557,Un3965,FALSE,TRUE,[!#1]O[CH]([CH3])C(=O)[OH],
kroth,3972,2564,Un3972,TRUE,TRUE,[!#1]O[CH2][CH]([!#1])[!#1],
kroth,3974,2566,Un3974,TRUE,FALSE,[!#1]O[CH2][CH]([OH])[CH2][NH][CH]([CH3])[CH3],
kroth,3994,2586,Un3994,TRUE,TRUE,[!#1]O[CH2][CH2][NH2],
kroth,3995,2587,Un3995,TRUE,FALSE,[!#1]O[CH2][CH2][OH],
kroth,4000,2592,Un4000,TRUE,TRUE,[!#1]O[CH2][CH2]O[!#1],
kroth,4001,2593,Un4001,TRUE,TRUE,[!#1]O[CH2][CH2]OC(=O)[!#1],
kroth,4003,2595,Un4003,TRUE,TRUE,[!#1]O[CH2][CH3],
kroth,4006,2598,Un4006,TRUE,TRUE,[!#1]O[CH2]C(=O)[!#1],
kroth,4059,2651,Un4059,FALSE,TRUE,[!#1]O[CH2]C(=O)[OH],
kroth,4074,2666,Un4074,TRUE,TRUE,[!#1]O[CH2]c1[cH][cH][cH][cH][cH]1,
kroth,4075,2667,Un4075,TRUE,TRUE,[!#1]O[CH3],
kroth,4076,2668,Un4076,TRUE,TRUE,[!#1]OC([!#1])([!#1])C(=O)[!#1],
kroth,4080,2672,Un4080,TRUE,TRUE,[!#1]OC([CH3])([CH3])[CH3],
kroth,4081,2673,Un4081,TRUE,TRUE,[!#1]OC(=O)[!#1],
kroth,4083,2675,Un4083,TRUE,TRUE,[!#1]OC(=O)[CH]=[CH][!#1],
kroth,4084,2676,Un4084,TRUE,TRUE,[!#1]OC(=O)[CH]=[CH]c1[cH][cH][cH][cH][cH]1,
kroth,4088,2680,Un4088,TRUE,FALSE,[!#1]OC(=O)[CH2][CH3],
kroth,4090,2682,Un4090,TRUE,TRUE,[!#1]OC(=O)[CH3],
kroth,4091,2683,Un4091,TRUE,FALSE,[!#1]OC(=O)[NH][CH3],
kroth,4102,2694,Un4102,TRUE,TRUE,[!#1]Oc1[cH][cH][cH][cH][cH]1,
kroth,4103,2695,Un4103,FALSE,TRUE,[!#1]Oc1[cH][cH][cH][cH]c1[!#1],
kroth,4119,2711,Un4119,TRUE,TRUE,[!#1]Oc1[cH][cH]c([!#1])[cH][cH]1,
kroth,4120,2712,Un4120,TRUE,TRUE,[!#1]Oc1[cH][cH]c([!#1])[cH]c1[!#1],
kroth,4122,2714,Un4122,TRUE,TRUE,[!#1]Oc1[cH][cH]c([!#1])[cH]c1O[!#1],
kroth,4124,2716,Un4124,FALSE,TRUE,[!#1]Oc1[cH][cH]c([cH][cH]1)[CH]([!#1])[!#1],
kroth,4144,2736,Un4144,FALSE,TRUE,[!#1]Oc1[cH][cH]c([cH]c1O[!#1])[CH]([!#1])[!#1],
kroth,4145,2737,Un4145,TRUE,TRUE,[!#1]Oc1[cH][cH]c([cH]c1O[!#1])C(=O)[!#1],
kroth,4155,2747,Un4155,FALSE,TRUE,[!#1]Oc1[cH][cH]c([OH])[cH][cH]1,
kroth,4168,2760,Un4168,TRUE,TRUE,[!#1]Oc1[cH]c([cH][cH]c1[!#1])[CH]([!#1])[!#1],
kroth,4169,2761,Un4169,TRUE,TRUE,[!#1]Oc1[cH]c([cH][cH]c1[OH])[CH]([!#1])[!#1],
kroth,4171,2763,Un4171,TRUE,TRUE,[!#1]Oc1[cH]c([cH]c(O[!#1])c1O[!#1])C(=O)[!#1],
kroth,4179,2771,Un4179,TRUE,TRUE,[!#1]OP(=O)([OH])O[!#1],
kroth,4180,2772,Un4180,TRUE,FALSE,[!#1]OP(=O)(O[!#1])O[!#1],
kroth,4181,2773,Un4181,TRUE,TRUE,[!#1]OS(=O)(=O)[!#1],
kroth,4185,2777,Un4185,TRUE,TRUE,[!#1]OS(=O)(=O)[OH],
kroth,4187,2779,Un4187,TRUE,FALSE,[!#1]P(=O)(O[CH3])O[CH3],
kroth,4189,2781,Un4189,FALSE,TRUE,[!#1]S(=O)(=O)[!#1],
kroth,4204,2796,Un4204,TRUE,TRUE,[!#1]S(=O)(=O)[CH3],
kroth,4223,2815,Un4223,TRUE,TRUE,[!#1]S(=O)(=O)[NH2],
kroth,4224,2816,Un4224,TRUE,TRUE,[!#1]S(=O)(=O)[OH],
kroth,4228,2820,Un4228,TRUE,TRUE,[!#1]S(=O)(=O)c1[cH][cH][cH][cH][cH]1,
kroth,4241,2833,Un4241,TRUE,TRUE,[!#1]S(=O)(=O)c1[cH][cH]c([CH3])[cH][cH]1,
kroth,4263,2855,Un4263,TRUE,TRUE,[!#1]S[!#1],
kroth,4264,2856,Un4264,TRUE,TRUE,[!#1]S[CH]([!#1])[!#1],
kroth,4276,2868,Un4276,FALSE,TRUE,[!#1]S[CH2][CH3],
kroth,4278,2870,Un4278,TRUE,TRUE,[!#1]S[CH2]C(=O)[!#1],
kroth,4282,2874,Un4282,TRUE,TRUE,[!#1]S[CH2]C(=O)[OH],
kroth,4284,2876,Un4284,TRUE,TRUE,[!#1]S[CH3],
kroth,4290,2882,Un4290,TRUE,TRUE,[!#1]SC(=O)[!#1],
kroth,4293,2885,Un4293,TRUE,TRUE,[!#1]S(c1[cH][cH][cH][cH][cH]1) ( [!#1]Sc1[cH][cH][cH][cH][cH]1),
kroth,4294,2886,Un4294,TRUE,TRUE,[!#1]S(c1[cH][cH]c([!#1])[cH][cH]1) ( [!#1]Sc1[cH][cH]c([!#1])[cH][cH]1),
kroth,4313,2905,Un4313,FALSE,TRUE,[O-][N+](=O)c1ccc(C=O)cc1,
kroth,4323,2915,Un4323,FALSE,TRUE,[O-][N+](=O)c1ccc(NC=O)cc1,
kroth,4331,2923,Un4331,TRUE,TRUE,[O-][N+](=O)c1cccc(C=O)c1,
kroth,4333,2925,Un4333,TRUE,TRUE,[O-][N+](=O)c1cccc(c1)[N+](=O)[O-],
kroth,4335,2927,Un4335,TRUE,TRUE,[O-][N+](=O)c1cccc(c1)S(=O)=O,
kroth,4336,2928,Un4336,TRUE,TRUE,[O-][N+](=O)c1cccc(Cl)c1,
kroth,4342,2934,Un4342,TRUE,TRUE,[O-][N+](=O)c1ccccc1,
kroth,4345,2937,Un4345,FALSE,TRUE,[O-][N+](=O)c1ccccc1C=O,
kroth,4372,2964,Un4372,TRUE,TRUE,Brc1ccc(NC=O)cc1,
kroth,4375,2967,Un4375,FALSE,TRUE,Brc1cccc(C=O)c1,
kroth,4377,2969,Un4377,TRUE,TRUE,Brc1ccccc1,
kroth,4380,2972,Un4380,TRUE,TRUE,Brc1cccnc1,
kroth,4387,2979,Un4387,TRUE,TRUE,C(c1ccccc1)c2ccccc2,
kroth,4389,2981,Un4389,TRUE,TRUE,C(Cc1ccccc1)c2ccccc2,
kroth,4391,2983,Un4391,TRUE,TRUE,C(NCc1ccccc1)c2ccccc2,
kroth,4394,2986,Un4394,TRUE,TRUE,C=C,
kroth,4396,2988,Un4396,TRUE,TRUE,C=C(NC=O)C=O,
kroth,4401,2993,Un4401,FALSE,TRUE,C=C1C(=O)NC(=O)NC1=O,
kroth,4416,3008,Un4416,FALSE,TRUE,C=CC=N,
kroth,4418,3010,Un4418,TRUE,TRUE,C=CC=O,
kroth,4420,3012,Un4420,FALSE,TRUE,C=CCNC=O,
kroth,4421,3013,Un4421,TRUE,TRUE,C=N,
kroth,4430,3022,Un4430,FALSE,TRUE,C=NNC=O,
kroth,4433,3025,Un4433,TRUE,TRUE,C=O,
kroth,4442,3034,Un4442,TRUE,TRUE,c1c[nH]cn1,
kroth,4448,3040,Un4448,TRUE,FALSE,C1C2CC3CC1CC(C2)C3,
kroth,4450,3042,Un4450,TRUE,TRUE,C1C2CCCCC12,
kroth,4451,3043,Un4451,FALSE,TRUE,C1c2ccccc2-c3ccccc13,
kroth,4457,3049,Un4457,TRUE,TRUE,C1CC(CCN1)c2ccccc2,
kroth,4458,3050,Un4458,TRUE,TRUE,C1CC(CN1)c2ccccc2,
kroth,4462,3054,Un4462,TRUE,TRUE,c1cc[nH]c1,
kroth,4465,3057,Un4465,FALSE,TRUE,C1CC=CCN1,
kroth,4472,3064,Un4472,TRUE,TRUE,C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,
kroth,4474,3066,Un4474,TRUE,TRUE,C1Cc2c(CN1)[nH]c3ccccc23,
kroth,4482,3074,Un4482,FALSE,TRUE,C1CC2CCC1C2,
kroth,4484,3076,Un4484,TRUE,FALSE,C1CC2CCCC1N2,
kroth,4486,3078,Un4486,TRUE,TRUE,c1cc2ccccc2[nH]1,
kroth,4489,3081,Un4489,TRUE,TRUE,C1Cc2ccccc2CN1,
kroth,4490,3082,Un4490,TRUE,TRUE,C1Cc2ccccc2N1,
kroth,4493,3085,Un4493,TRUE,FALSE,c1cc2ccccc2o1,
kroth,4496,3088,Un4496,TRUE,TRUE,C1CC2CNCCN2C1,
kroth,4497,3089,Un4497,FALSE,TRUE,c1cc2cncnc2s1,
kroth,4504,3096,Un4504,FALSE,TRUE,c1ccc(cc1)C(c2ccccc2)c3ccccc3,
kroth,4510,3102,Un4510,TRUE,TRUE,c1ccc(cc1)c2ccc3ccccc3n2,
kroth,4512,3104,Un4512,TRUE,TRUE,C1CCC(CC1)c2ccccc2,
kroth,4513,3105,Un4513,TRUE,TRUE,c1ccc(cc1)c2ccccn2,
kroth,4523,3115,Un4523,FALSE,TRUE,c1ccc(cc1)c2ncccn2,
kroth,4528,3120,Un4528,TRUE,TRUE,C1CCC=CC1,
kroth,4541,3133,Un4541,TRUE,FALSE,C1CCC2C(NCCC2C1)c3ccccc3,
kroth,4547,3139,Un4547,TRUE,TRUE,c1ccc2ccccc2c1,
kroth,4551,3143,Un4551,TRUE,TRUE,c1ccc2ncccc2c1,
kroth,4552,3144,Un4552,FALSE,TRUE,c1ccc2nccnc2c1,
kroth,4553,3145,Un4553,TRUE,TRUE,c1ccc2ncncc2c1,
kroth,4556,3148,Un4556,TRUE,FALSE,C1CCc2sccc2C1,
kroth,4557,3149,Un4557,TRUE,TRUE,C1CCCC1,
kroth,4558,3150,Un4558,TRUE,TRUE,C1CCCCC1,
kroth,4559,3151,Un4559,TRUE,TRUE,C1CCCCCC1,
kroth,4560,3152,Un4560,TRUE,FALSE,C1CCCCCCC1,
kroth,4561,3153,Un4561,TRUE,FALSE,C1CCCNCC1,
kroth,4562,3154,Un4562,FALSE,TRUE,c1ccn(c1)c2ccccc2,
kroth,4564,3156,Un4564,TRUE,TRUE,C1CCNC1,
kroth,4565,3157,Un4565,TRUE,TRUE,C1CCNCC1,
kroth,4566,3158,Un4566,FALSE,TRUE,c1ccnnc1,
kroth,4567,3159,Un4567,TRUE,TRUE,c1ccoc1,
kroth,4568,3160,Un4568,TRUE,TRUE,C1CCOCC1,
kroth,4569,3161,Un4569,TRUE,TRUE,c1ccsc1,
kroth,4571,3163,Un4571,TRUE,TRUE,C1CN(CCN1)c2ccccc2,
kroth,4577,3169,Un4577,TRUE,TRUE,c1cn[nH]c1,
kroth,4579,3171,Un4579,TRUE,FALSE,C1CN2CCC1CC2,
kroth,4585,3177,Un4585,FALSE,TRUE,C1CNc2ccccc2C1,
kroth,4587,3179,Un4587,TRUE,TRUE,C1CNCCN1,
kroth,4588,3180,Un4588,TRUE,TRUE,c1cncnc1,
kroth,4589,3181,Un4589,TRUE,TRUE,c1cnn(c1)c2ccccc2,
kroth,4590,3182,Un4590,FALSE,TRUE,c1cnoc1,
kroth,4592,3184,Un4592,FALSE,TRUE,c1coc(c1)c2ccccc2,
kroth,4593,3185,Un4593,TRUE,TRUE,C1COC(C1)n2cnc3cncnc23,
kroth,4598,3190,Un4598,FALSE,TRUE,C1COc2ccccc2O1,
kroth,4599,3191,Un4599,TRUE,TRUE,C1COCCN1,
kroth,4603,3195,Un4603,TRUE,TRUE,c1cocn1,
kroth,4604,3196,Un4604,TRUE,FALSE,C1COCO1,
kroth,4608,3200,Un4608,TRUE,TRUE,c1cscn1,
kroth,4611,3203,Un4611,TRUE,TRUE,c1nc(cs1)c2ccccc2,
kroth,4613,3205,Un4613,TRUE,TRUE,c1nc[nH]n1,
kroth,4614,3206,Un4614,TRUE,TRUE,c1nc2ccccc2[nH]1,
kroth,4615,3207,Un4615,FALSE,TRUE,c1nc2ccccc2o1,
kroth,4616,3208,Un4616,TRUE,TRUE,c1nc2ccccc2s1,
kroth,4621,3213,Un4621,TRUE,TRUE,c1nc2ncncc2[nH]1,
kroth,4623,3215,Un4623,TRUE,TRUE,c1ncncn1,
kroth,4625,3217,Un4625,TRUE,TRUE,c1nncn1c2ccccc2,
kroth,4626,3218,Un4626,FALSE,TRUE,c1nnco1,
kroth,4627,3219,Un4627,TRUE,TRUE,c1nncs1,
kroth,4630,3222,Un4630,TRUE,TRUE,C1Oc2ccccc2O1,
kroth,4631,3223,Un4631,TRUE,FALSE,CBr,
kroth,4632,3224,Un4632,TRUE,TRUE,CC,
kroth,4636,3228,Un4636,TRUE,TRUE,CC(=C)C(=O)N,
kroth,4637,3229,Un4637,FALSE,TRUE,CC(=N)C,
kroth,4676,3268,Un4676,TRUE,TRUE,CC(=O)C,
kroth,4689,3281,Un4689,TRUE,TRUE,CC(=O)c1ccc(O)cc1,
kroth,4691,3283,Un4691,TRUE,TRUE,CC(=O)c1ccccc1,
kroth,4692,3284,Un4692,FALSE,TRUE,CC(=O)c1ccccc1C(=O)C,
kroth,4693,3285,Un4693,TRUE,TRUE,CC(=O)c1ccccc1O,
kroth,4696,3288,Un4696,FALSE,TRUE,CC(=O)CC(=O)C,
kroth,4697,3289,Un4697,TRUE,TRUE,CC(=O)CC(=O)N,
kroth,4699,3291,Un4699,FALSE,TRUE,CC(=O)CC=O,
kroth,4701,3293,Un4701,TRUE,TRUE,CC(=O)CO,
kroth,4703,3295,Un4703,TRUE,TRUE,CC(=O)N,
kroth,4706,3298,Un4706,TRUE,TRUE,CC(=O)NC(=C)C(=O)N,
kroth,4710,3302,Un4710,TRUE,TRUE,CC(=O)NCC(=O)N,
kroth,4711,3303,Un4711,FALSE,TRUE,CC(=O)NN,
kroth,4712,3304,Un4712,FALSE,TRUE,CC(=O)NN=C,
kroth,4729,3321,Un4729,FALSE,TRUE,CC(=O)NN=Cc1ccccc1,
kroth,4734,3326,Un4734,TRUE,TRUE,CC(=O)NO,
kroth,4736,3328,Un4736,TRUE,TRUE,CC(=O)O,
kroth,4739,3331,Un4739,TRUE,TRUE,CC(=O)OCC=O,
kroth,4740,3332,Un4740,TRUE,FALSE,CC(=O)OCCNC=O,
kroth,4744,3336,Un4744,TRUE,TRUE,CC(C)(C)C,
kroth,4745,3337,Un4745,TRUE,TRUE,CC(C)(C)C(=O)N,
kroth,4747,3339,Un4747,TRUE,TRUE,CC(C)(C)C=O,
kroth,4754,3346,Un4754,FALSE,TRUE,CC(C)(C)c1ccc(O)cc1,
kroth,4755,3347,Un4755,FALSE,TRUE,CC(C)(C)c1cccc(c1)C(C)(C)C,
kroth,4757,3349,Un4757,TRUE,TRUE,CC(C)(C)c1ccccc1,
kroth,4759,3351,Un4759,TRUE,TRUE,CC(C)(C)CC=C,
kroth,4761,3353,Un4761,TRUE,TRUE,CC(C)(C)N,
kroth,4763,3355,Un4763,TRUE,TRUE,CC(C)(C)NC=O,
kroth,4768,3360,Un4768,TRUE,TRUE,CC(C)(C)O,
kroth,4769,3361,Un4769,TRUE,TRUE,CC(C)(C)OC=O,
kroth,4770,3362,Un4770,FALSE,TRUE,CC(C)(C)S,
kroth,4774,3366,Un4774,TRUE,TRUE,CC(C)(CCC=O)C=O,
kroth,4776,3368,Un4776,TRUE,FALSE,CC(C)(O)C#C,
kroth,4777,3369,Un4777,TRUE,TRUE,CC(C)C,
kroth,4779,3371,Un4779,TRUE,TRUE,CC(C)C(N)C(=O)O,
kroth,4781,3373,Un4781,TRUE,TRUE,CC(C)C(NC=O)C(=O)O,
kroth,4783,3375,Un4783,TRUE,TRUE,CC(C)C=O,
kroth,4786,3378,Un4786,TRUE,TRUE,CC(C)c1ccc(C)c(O)c1,
kroth,4787,3379,Un4787,FALSE,TRUE,CC(C)c1ccc(C)cc1,
kroth,4788,3380,Un4788,TRUE,TRUE,CC(C)C1CCC(C)CC1O,
kroth,4789,3381,Un4789,TRUE,TRUE,CC(C)c1ccc(O)cc1,
kroth,4790,3382,Un4790,TRUE,TRUE,CC(C)c1ccccc1,
kroth,4793,3385,Un4793,TRUE,TRUE,CC(C)CC(=O)N,
kroth,4795,3387,Un4795,TRUE,TRUE,CC(C)CC(=O)O,
kroth,4796,3388,Un4796,TRUE,TRUE,CC(C)CC(C)(C)C,
kroth,4797,3389,Un4797,TRUE,TRUE,CC(C)CC(C)O,
kroth,4798,3390,Un4798,TRUE,TRUE,CC(C)CC=O,
kroth,4800,3392,Un4800,TRUE,TRUE,CC(C)CCC(=O)O,
kroth,4801,3393,Un4801,TRUE,TRUE,CC(C)CCC=O,
kroth,4802,3394,Un4802,TRUE,TRUE,CC(C)CCCC(C)C,
kroth,4803,3395,Un4803,TRUE,TRUE,CC(C)CCO,
kroth,4804,3396,Un4804,TRUE,TRUE,CC(C)CN,
kroth,4806,3398,Un4806,TRUE,TRUE,CC(C)CNC=O,
kroth,4807,3399,Un4807,TRUE,TRUE,CC(C)CO,
kroth,4808,3400,Un4808,TRUE,TRUE,CC(C)COC=O,
kroth,4810,3402,Un4810,TRUE,TRUE,CC(C)N,
kroth,4812,3404,Un4812,TRUE,TRUE,CC(C)NC=O,
kroth,4813,3405,Un4813,TRUE,TRUE,CC(C)NCC(=O)N,
kroth,4814,3406,Un4814,TRUE,TRUE,CC(C)NCC(O)CO,
kroth,4815,3407,Un4815,TRUE,TRUE,CC(C)NS(=O)=O,
kroth,4816,3408,Un4816,TRUE,TRUE,CC(C)O,
kroth,4817,3409,Un4817,TRUE,TRUE,CC(C)OC(=O)N,
kroth,4818,3410,Un4818,TRUE,TRUE,CC(C)OC=O,
kroth,4820,3412,Un4820,TRUE,TRUE,CC(CC=O)c1ccccc1,
kroth,4822,3414,Un4822,TRUE,TRUE,CC(N)C(=O)O,
kroth,4823,3415,Un4823,TRUE,TRUE,CC(N)c1ccccc1,
kroth,4824,3416,Un4824,TRUE,TRUE,CC(NC(=O)CO)C(=O)O,
kroth,4825,3417,Un4825,TRUE,TRUE,CC(NC(=O)OC(C)(C)C)C(=O)O,
kroth,4826,3418,Un4826,TRUE,TRUE,CC(NC=O)C(=O)N,
kroth,4827,3419,Un4827,TRUE,TRUE,CC(NC=O)C(=O)O,
kroth,4828,3420,Un4828,FALSE,TRUE,CC(NS(=O)=O)C(=O)O,
kroth,4833,3425,Un4833,TRUE,TRUE,CC(O)C(=O)O,
